,tokens,ner_tags,langs,spans
115,"[""'"", ""''"", 'हाइल', 'प्रान्त', ""''"", ""'""]","[0, 0, 5, 6, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हाइल प्रान्त']
116,"['शारदा', '(', 'नगर', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: शारदा ( नगर )']
117,"['मधेपुरा', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मधेपुरा', 'LOC: बिहार']"
118,"['रज़ा', 'मुराद', '-', 'सरपंच']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: रज़ा मुराद']
119,"['अभिषेक', 'बच्चन', ',', 'सोनम', 'कपूर', ',', 'अमिताभ', 'बच्चन', ',', 'वहीदा', 'रहमान', ',', 'दिव्या', 'दत्ता', ',', 'ऋषि', 'कपूर', ',', 'ओम', 'पुरी', ',', 'अतुल', 'कुलकर्णी', ',', 'प्रेम', 'चोपड़ा', ',', 'अक्षय', 'कुमार']","[1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: अभिषेक बच्चन', 'PER: सोनम कपूर', 'PER: अमिताभ बच्चन', 'PER: वहीदा रहमान', 'PER: दिव्या दत्ता', 'PER: ऋषि कपूर', 'PER: ओम पुरी', 'PER: अतुल कुलकर्णी', 'PER: प्रेम चोपड़ा', 'PER: अक्षय कुमार']"
120,"['अनुप्रेषित', 'यू', 'आकार', 'की', 'घाटी']","[0, 5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: यू आकार की घाटी']
121,"['नेपाली', 'भाषाएँ', 'एवं', 'साहित्य']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: नेपाली भाषाएँ एवं साहित्य']
122,"['पुनर्प्रेषित', '१९९२', 'अमरीकी', 'ओपन', 'टेनिस', 'प्रतियोगिता']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: १९९२ अमरीकी ओपन टेनिस प्रतियोगिता']
123,"['पुनर्प्रेषित', 'इफ़्तिख़ार', 'मोहम्मद', 'चौधरी']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: इफ़्तिख़ार मोहम्मद चौधरी']
124,"[""''"", 'दिल', 'मिल', 'गए', ""''""]","[0, 3, 4, 4, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: दिल मिल गए']
125,"['जगदीश', 'राज', '-', 'पुलिस', 'इंस्पेक्टर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: जगदीश राज']
126,"['मंडी', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: मंडी लोक सभा निर्वाचन क्षेत्र']
127,"['सिमलिपाल', 'राष्ट्रीय', 'अभ्यारण्य']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: सिमलिपाल राष्ट्रीय अभ्यारण्य']
128,"['संत', 'रविदास', 'नगर', 'जिला']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: संत रविदास नगर जिला']
129,"['गिर', 'वन्यजीव', 'अभ्यारण्य']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: गिर वन्यजीव अभ्यारण्य']
130,"['बिरसा', 'कृषि', 'विश्वविद्यालय', 'राँची']","[3, 4, 4, 5]","['hi', 'hi', 'hi', 'hi']","['ORG: बिरसा कृषि विश्वविद्यालय', 'LOC: राँची']"
131,"['ब्रिटेन', 'के', 'प्रधान', 'मन्त्री']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: ब्रिटेन के प्रधान मन्त्री']
132,"['योगेश', 'कुमार', 'सभरवाल']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: योगेश कुमार सभरवाल']
133,"['अनुप्रेषित', 'आना', 'सागर', 'झील']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: आना सागर झील']
134,"['*सालारजंग', 'प्रदर्शनी', '(', 'हैदराबाद', ')']","[0, 0, 0, 5, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हैदराबाद']
135,"['अनुप्रेषित', 'महाराज', 'कृष्ण', 'रैना']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: महाराज कृष्ण रैना']
136,"['उत्पल', 'दत्त', '-', 'जोगिन्दरनाथ']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: उत्पल दत्त']
137,"['क्रिस', 'एवर्ट', 'ने', 'इवॉन', 'गूलागोंग', 'को', '7–5', ',', '7–62', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: क्रिस एवर्ट', 'PER: इवॉन गूलागोंग']"
138,"['लियेटन', 'हेविट', 'ने', 'पीट', 'सेमप्रास', 'को', '76', '(', '4', ')', '61', '61', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: लियेटन हेविट', 'PER: पीट सेमप्रास']"
139,"['मुग़ल', 'बादशाहों', 'की', 'सूची']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: मुग़ल बादशाहों की सूची']
140,"['स्टेफी', 'ग्राफ', '(', '1988', ')']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: स्टेफी ग्राफ']
141,"['न्यूज़', '२४', '(', 'इंडिया', ')']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: न्यूज़ २४ ( इंडिया )']
142,"['मार्टिना', 'हिंगिस', 'ने', 'कोन्चिता', 'मार्टिनेज़', 'को', '6–0', ',', '6–2', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: मार्टिना हिंगिस', 'PER: कोन्चिता मार्टिनेज़']"
143,"['दिलवाड़ा', 'जैन', 'मंदिर']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: दिलवाड़ा जैन मंदिर']
144,"['टाइम्स', 'नाऊ', 'इंडिया', 'टीवी', '-सीवोटर']","[3, 4, 3, 4, 0]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: टाइम्स नाऊ', 'ORG: इंडिया टीवी']"
145,"['नोहकलिकाइ', 'जलप्रपात', '1,100', 'फुट']","[5, 6, 0, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: नोहकलिकाइ जलप्रपात']
146,"['रुड़की', '-', '४३', 'किमी']","[5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: रुड़की']
147,"['बिग', 'शो', '(', '45', 'सेकंडस', ')']","[1, 2, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: बिग शो']
148,"['महाकुंभ', '-', 'एक', 'रहस्य', ',', 'एक', 'कहानी']","[3, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: महाकुंभ - एक रहस्य , एक कहानी']"
149,"[""'"", ""''"", 'कोलोन', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: कोलोन']
150,"['जोहान', 'सेबेस्टियन', 'बाक', '(', '1685-1750', ')', ',', ""''ब्रान्डेनबर्ग"", 'कंसर्टर्स', ""''"", '(', '1721', ')']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: जोहान सेबेस्टियन बाक']
151,"['प्रधानमंत्री', 'कार्यालय', '(', 'भारत', ')']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: प्रधानमंत्री कार्यालय ( भारत )']
152,"['हजरत', 'निजामुद्दीन', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: हजरत निजामुद्दीन रेलवे स्टेशन']
153,"[""'"", ""''"", 'कोफ़ी', 'अन्नान', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: कोफ़ी अन्नान']
154,"['सीता', 'राम', 'गोयल']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: सीता राम गोयल']
155,"['शाका', 'लाका', 'बूम', 'बूम']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: शाका लाका बूम बूम']
156,"['पोर्टलैंड', ',', 'ऑरेगॉन']","[5, 6, 6]","['hi', 'hi', 'hi']","['LOC: पोर्टलैंड , ऑरेगॉन']"
157,"['==', 'रूस', '(', 'एशिया', ')', '==']","[0, 5, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: रूस', 'LOC: एशिया']"
158,"['छत्रपति', 'शिवाजी', 'टर्मिनस']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: छत्रपति शिवाजी टर्मिनस']
159,"[""'"", ""''"", 'जम्मू', 'और', 'कश्मीर', ""''"", ""'""]","[0, 0, 5, 6, 6, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: जम्मू और कश्मीर']
160,"['हेलन', '-', 'स्मुद्र', 'के', 'किनारे', 'पर', 'लड़की']","[1, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: हेलन']
161,"['जवाहरलाल', 'नेहरू', 'स्टेडियम', ',', 'दिल्ली']","[5, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: जवाहरलाल नेहरू स्टेडियम , दिल्ली']"
162,"['सलमान', 'ख़ान', ',', 'नीलम', ',', 'अनुपम', 'खेर']","[1, 2, 0, 3, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: सलमान ख़ान', 'ORG: नीलम', 'PER: अनुपम खेर']"
163,"['चूरू', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: चूरू लोक सभा निर्वाचन क्षेत्र']
164,"['(', 'त्याग', ')', ']]', 'तक', 'था।', 'ये', 'अफ्रीकन', 'नेशनल', 'कांग्रेस', 'से', 'थे।']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: अफ्रीकन नेशनल कांग्रेस']
165,"['शम्मी', 'कपूर', ',', 'हेमा', 'मालिनी', ',', 'राजेश', 'खन्ना']","[1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: शम्मी कपूर', 'PER: हेमा मालिनी', 'PER: राजेश खन्ना']"
166,"['लाजपत', 'नगर', ',', 'दिल्ली']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']","['LOC: लाजपत नगर , दिल्ली']"
167,"['स्टेट', 'बैंक', 'ऑफ़', 'मैसूर']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: स्टेट बैंक ऑफ़ मैसूर']
168,"['अनुप्रेषित', 'उत्तर', 'पश्चिम', 'दिल्ली']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: उत्तर पश्चिम दिल्ली']
169,"['दक्षिण', 'एशियाई', 'क्षेत्रीय', 'सहयोग', 'संगठन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: दक्षिण एशियाई क्षेत्रीय सहयोग संगठन']
170,"['राजेश', 'खन्ना', ',', 'लीना', 'चन्दावरकर']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: राजेश खन्ना', 'PER: लीना चन्दावरकर']"
171,"['और', 'समस्तीपुर', 'में', '1169', 'मि.मी', '.']","[0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: समस्तीपुर']
172,"['पुनर्प्रेषित', 'सुंदा', 'द्वीप', 'समूह']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: सुंदा द्वीप समूह']
173,"['राष्ट्रीय', 'राजमार्ग', '५६']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: राष्ट्रीय राजमार्ग ५६']
174,"['पुनर्प्रेषित', 'ए॰', 'बी॰', 'बर्धन']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: ए॰ बी॰ बर्धन']
175,"['यहां', 'जाने', 'के', 'लिए', 'हम', 'छत्तीसगढ', 'के', 'राजधानी', 'रायपुर', 'से', 'सीधे', 'बस', 'के', 'माध्यम', 'से', 'जा', 'सकते', 'है।']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: रायपुर']
176,"['राष्ट्रीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'अगरतला']","[3, 4, 4, 4, 5]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: राष्ट्रीय प्रौद्योगिकी संस्थान ,', 'LOC: अगरतला']"
177,"['दिव्या', 'दत्ता', '-', 'शब्बो']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: दिव्या दत्ता']
178,"['उपरी', 'सियांग', 'जिला', ',', 'पूर्व', 'सियांग', 'जिला']","[5, 6, 6, 0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: उपरी सियांग जिला', 'LOC: पूर्व सियांग जिला']"
179,"['वे', 'महाराष्ट्र', 'भारतीय', 'जनता', 'पार्टी', 'में', 'अपना', 'अलग', 'महत्व', 'थे।']","[0, 5, 3, 4, 4, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: महाराष्ट्र', 'ORG: भारतीय जनता पार्टी']"
180,"[""''संवाद"", ""''"", '–', 'गुलज़ार']","[0, 0, 0, 1]","['hi', 'hi', 'hi', 'hi']",['PER: गुलज़ार']
181,"['छत्तीसगढ़', 'में', 'बहुत', 'से', 'पर्यटन', 'स्थल', 'हैं।', 'इनमें', 'ढ़ेरों', 'धार्मिक', 'महत्व', 'के', 'हैं।']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: छत्तीसगढ़']
182,"['अनुप्रेषित', 'पश्चिमी', 'प्रान्त', ',', 'श्रीलंका']","[0, 5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: पश्चिमी प्रान्त , श्रीलंका']"
183,"['शान्ति', 'स्वरूप', 'भटनागर']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: शान्ति स्वरूप भटनागर']
184,"['जीत', '(', 'जॉनी', 'डेप', ')']","[0, 0, 1, 2, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: जॉनी डेप']
185,"['सारन', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: सारन', 'LOC: बिहार']"
186,"['तमिल', 'नाडु', '(', '224', ')', ',', 'केरल', '(', '416', ')']","[5, 6, 0, 0, 0, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: तमिल नाडु', 'LOC: केरल']"
187,"['स्वामी', 'विष्णु', 'तीर्थ']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: स्वामी विष्णु तीर्थ']
188,"['टिहरी', 'गढ़वाल', 'जिला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: टिहरी गढ़वाल जिला']
